entry_id	tla_id
686	162330
687	159160
687	158980
688	162000
689	161650
689	161660
690	161710
691	165090
692	161890
692	161920
693	161740
694	d6399
695	161790
695	161850
695	161860
696	161770
696	161830
697	161780
698	161810
698	161820
698	161840
699	161940
699	161950
699	161960
699	161980
700	d6408
700	dm7953
701	161670
701	161680
702	162200
703	161940
703	161960
704	159990
705	158990
705	159010
705	159020
705	159110
705	159130
705	159160
705	400393
705	400459
705	159170
706	159240
706	159250
706	159260
707	863035
708	159410
708	159440
708	159450
709	159420
709	858208
709	858209
710	159400
711	159380
711	d6418
711	dm1311
711	d6613
712	162030
713	159200
713	159210
714	159800
714	159810
714	159830
714	159840
714	159850
714	159910
714	159930
715	159920
716	400030
716	400084
716	400086
716	400088
716	91900
716	91901
716	91902
716	91903
716	91904
716	91907
716	91908
716	91909
716	91910
717	96600
717	97130
718	96610
718	96620
718	96660
719	93850
719	93840
720	854724
720	96630
720	96610
720	96620
720	96720
720	857617
720	d3605
720	d3601
720	dm6631
720	139920
720	139910
720	139930
720	869354
720	857681
720	875723
720	139960
720	dm1042
720	dm4267
720	d5420
721	96510
722	85370
722	85380
722	85420
722	d3210
722	d3215
722	d3750
722	d3214
722	85200
722	855984
722	859452
722	85390
722	850633
722	85220
722	85240
722	85250
722	85260
722	85280
722	85290
722	851255
722	851516
722	851256
722	70850
723	95890
723	95910
723	d3557
723	d3558
723	855716
723	95930
723	868307
724	95820
725	95890
725	95910
725	d3557
725	d3558
725	855716
725	95930
725	868307
726	852475
726	95620
726	95630
726	95640
726	95650
726	95670
726	95680
726	95790
726	95800
726	95900
727	95420
728	95500
729	96440
729	96450
730	94160
731	94180
731	94200
731	94220
731	94230
732	854523
732	857627
732	94240
732	94250
732	94260
732	94270
732	94280
732	94290
732	94300
732	94310
732	94320
732	94400
733	854523
733	857627
733	dm4629
733	94240
733	94250
733	94260
733	857626
733	94280
733	94290
733	94300
733	94310
733	94320
733	94330
733	94340
733	94420
733	854764
733	856017
733	501058
733	94430
733	868286
733	94440
733	856018
733	94350
733	94360
733	94400
733	94410
733	94490
733	94270
734	450402
734	853446
734	856019
734	856020
734	d3491
734	d3508
734	94530
734	94550
734	94540
734	94560
734	94570
735	94700
736	93650
736	93660
737	94920
737	95020
738	96290
738	96330
738	96340
738	96350
739	95300
739	95350
740	96130
740	95940
741	500787
741	96010
741	96011
741	96070
741	96120
741	96150
741	856024
741	d3569
742	852848
742	95940
742	95950
742	500430
742	96110
742	96130
742	95960
742	96040
742	96060
742	d3561
742	d3567
742	d3573
742	d3575
742	dm7857
742	d3562
742	d3579
742	d3565
742	139720
742	139700
742	96020
743	852848
743	95940
743	95950
743	500430
743	96110
743	96130
743	95960
743	96040
743	96060
743	d3561
743	d3567
743	d3573
743	d3575
743	dm7857
743	d3562
743	d3579
743	d3565
743	139720
743	139700
743	96020
744	96270
744	96280
744	96180
744	96210
744	96220
745	851902
745	853689
745	93200
745	93540
745	93600
746	857648
746	93630
747	400633
747	860132
747	d3656
747	d3599
747	d3430
747	d3432
747	93780
747	856257
747	93760
747	93790
747	93800
747	93830
747	93840
747	93770
747	93850
747	857645
747	93860
747	93870
747	93880
747	96710
747	139340
747	851109
747	879341
748	93880
749	93690
750	93720
751	400088
751	92560
752	92640
752	92670
753	93290
754	10090
754	127770
754	129490
754	130830
754	147350
754	10100
754	136190
755	125010
755	125020
755	125040
755	127790
756	125100
757	151010
757	151050
757	152780
758	131080
759	131120
760	131710
761	153250
761	153350
762	153420
762	153480
763	132210
764	131900
764	131910
765	131930
766	131940
766	131970
766	131980
767	131760
768	131770
769	131790
769	136970
770	153520
771	153490
771	153500
772	132260
773	131660
773	132270
774	131210
774	131230
774	131320
774	131330
774	131390
774	131240
775	131200
775	131340
776	131180
776	131280
776	131300
776	131370
777	150110
777	150120
777	857754
777	d5068
777	d5721
777	d5728
777	150140
777	d5713
777	859204
777	d5781
777	869993
777	150130
777	859926
777	150170
777	857755
778	150110
778	150120
778	857754
778	d5068
778	d5721
778	d5728
778	150140
778	d5713
778	859204
778	d5781
778	869993
778	150130
778	859926
778	150170
778	857755
779	145880
779	158520
779	158530
779	158580
779	158600
779	158720
779	158770
779	158780
779	158790
779	158820
779	158830
779	158860
779	158870
779	857753
780	158710
780	158730
780	158850
780	854561
780	d6215
780	d6219
780	dm783
780	d6198
780	d6209
780	d6216
780	d6221
780	dm448
780	dm449
780	158740
780	158750
780	158720
780	158810
780	158660
780	158470
780	158520
780	158530
780	158540
780	158550
780	158590
780	158770
780	158780
780	158820
780	501098
780	158640
780	158650
780	158860
780	857753
780	158600
780	158620
780	158630
780	860727
780	856062
780	32180
780	869177
780	76620
780	d3281
780	88900
780	88910
780	88940
780	450164
780	71390
780	76590
780	860946
780	869159
780	d2713
780	dm6963
780	d2710
780	450163
780	dm1069
780	d6168
780	dm2114
780	dm4852
780	dm5988
780	d6195
780	dm4112
780	d6203
780	158870
780	870107
780	870110
780	158800
780	158940
780	158960
780	879737
781	158470
782	158970
783	76190
783	76200
784	150560
784	150570
784	150590
784	150680
784	150690
784	150700
785	76230
785	150740
785	150820
785	150830
785	150840
785	150860
785	150870
786	133440
787	133400
787	133410
787	133420
787	133480
788	133430
788	133610
788	154030
788	154080
788	859866
789	154070
789	154160
789	154170
790	154280
791	133760
792	133780
792	133790
793	133770
794	157890
795	156890
795	d6132
795	d5906
796	156900
797	155110
798	154890
798	154900
798	154910
798	154920
798	154360
798	154370
798	154380
798	154430
798	154460
798	154660
798	154680
798	154850
798	154860
799	154340
799	154400
799	154450
799	154670
799	450456
799	852485
800	154650
801	154540
801	154550
801	154570
801	154610
802	154710
802	154720
802	154740
802	154750
802	600027
803	136140
804	136210
804	136220
804	136230
804	136260
804	136310
804	136380
804	136400
804	136800
804	136810
804	138540
804	138580
804	138620
804	dm3322
804	d5377
804	dm468
804	138630
804	138560
804	138550
804	138640
804	450241
804	869330
804	75570
804	75560
804	d5343
804	d5365
804	dm1303
804	d5373
804	d5591
804	878681
805	138100
805	138210
806	155680
806	155720
806	155750
806	155860
806	dm1148
806	d6071
806	d6070
806	dm832
806	dm6790
806	155710
806	855039
806	854560
806	155690
806	155700
806	155740
806	155770
806	155810
806	550094
806	155900
806	155780
806	155840
806	155850
806	155870
806	155880
806	155830
806	155920
807	155680
807	155720
807	155760
807	155850
807	155860
807	155870
807	854560
807	dm1148
807	d6071
807	d6070
807	dm832
807	dm6790
807	155710
807	855039
807	155690
807	155700
807	155740
807	155750
807	155770
807	155810
807	550094
807	155900
807	155780
807	155840
807	155880
807	155830
807	155920
808	155780
808	155830
808	155840
808	155900
808	155910
809	155730
809	155880
810	155150
810	155170
810	155180
810	155190
810	155210
810	155220
810	155290
810	155300
810	155310
810	155350
810	155380
810	155450
810	155500
810	155540
810	155930
810	155940
810	155960
810	155970
810	155980
810	857815
810	857822
811	132330
811	132340
811	132480
811	132710
811	132730
811	132760
811	133150
811	860460
812	132440
813	153640
813	153960
813	153970
813	153980
813	852498
813	153690
814	138730
814	138740
814	138770
814	138780
814	138790
814	138800
815	156540
816	156500
816	156510
816	156520
817	153780
817	153790
817	153810
817	153820
817	153840
817	153850
817	153870
817	153880
817	153890
817	169300
817	400546
817	851690
817	855194
817	856427
817	858556
817	858557
817	859274
817	dm2913
817	d5964
817	d5967
817	d5968
817	153830
817	851689
817	550395
817	153910
817	153920
817	860490
817	860381
817	153860
817	153800
817	153900
817	153930
817	153940
817	153950
818	156140
819	146190
819	146210
819	146230
820	138880
820	138890
820	138900
820	138980
820	139040
820	139250
820	139290
821	138950
821	855669
822	156670
822	156730
823	156610
824	156570
824	156820
825	156660
826	156770
827	156850
827	156860
828	139360
828	139370
829	139690
829	128520
829	128530
830	143740
831	157480
831	157530
832	145670
833	157160
833	157170
833	157180
833	157190
833	157200
833	157390
833	853890
833	857942
833	d5942
833	d5945
833	153640
833	d5935
833	dm2192
833	dm7932
833	157210
833	157310
833	854147
833	157320
833	157250
833	157260
833	157280
833	157290
833	861177
833	857946
833	157400
833	157270
834	157160
834	157170
834	157180
834	157190
834	157200
834	157270
834	157390
834	853890
834	857942
834	d5942
834	d5945
834	153640
834	d5935
834	dm2192
834	dm7932
834	157210
834	157310
834	854147
834	157320
834	157250
834	157260
834	157280
834	157290
834	861177
834	857946
834	157400
835	157160
835	157170
835	157180
835	157190
835	157200
835	157270
835	157390
835	853890
835	857942
835	d5942
835	d5945
835	153640
835	d5935
835	dm2192
835	dm7932
835	157210
835	157310
835	854147
835	157320
835	157250
835	157260
835	157280
835	157290
835	861177
835	857946
835	157400
836	157160
836	157230
836	853890
837	129900
837	144770
837	43420
837	43430
837	43460
837	855544
837	43450
837	500606
837	dm688
838	157080
839	148720
840	147760
840	147770
840	147910
840	147890
840	147900
840	148680
840	148970
840	148980
840	148990
840	149040
840	149480
841	158230
841	158270
842	158290
842	158300
843	148240
843	148250
843	148260
843	148270
844	148040
844	148050
844	148060
844	148070
844	148090
844	148140
844	148170
844	550337
845	148720
845	148730
845	148740
845	148840
845	148860
845	d5720
845	d5716
845	d5717
845	148700
845	854555
845	148760
845	148750
845	148770
845	148780
845	148790
845	856090
845	856091
845	858980
845	148910
845	148870
845	501144
845	148810
845	148820
845	148850
845	861024
845	148920
845	d5065
845	147470
845	148650
845	148960
845	d5786
846	129400
846	129450
846	129460
847	129590
847	129610
848	129470
848	129610
848	862909
848	129980
848	876491
849	153090
850	152670
850	152690
850	152720
850	152730
850	152740
850	152890
850	152920
850	153060
850	153070
850	450167
850	600209
851	152670
851	152690
851	152720
851	152730
851	152740
851	152890
851	152920
851	153060
851	153070
851	450167
851	600209
851	152680
851	152700
852	153110
853	153110
854	130630
854	130650
855	153180
856	130360
856	130370
856	130400
856	130410
856	130480
856	600362
856	130430
857	125600
857	125610
857	125620
858	125670
858	dm332
858	d5096
858	d5097
858	d5153
858	125680
858	125980
858	125710
858	125960
858	600052
858	858698
858	865670
858	125890
858	125800
858	127250
858	127260
858	127270
859	125830
859	125840
859	126200
859	126210
859	126440
859	126520
859	126530
860	151300
860	151380
861	151120
861	151130
861	151240
861	600069
862	151340
862	151370
862	151400
862	151560
863	151190
863	151350
863	151410
864	151370
864	151400
864	151560
864	852483
865	857742
866	153600
867	127060
868	151770
868	151790
868	151800
868	151810
868	151820
869	127330
869	857739
870	126840
870	866969
871	151870
872	152060
873	127650
874	158290
874	158300
874	158330
875	151280
875	151330
875	151320
876	152330
877	152280
877	152410
877	152420
877	152430
878	152600
879	129060
880	169970
880	170300
880	170450
880	175090
880	175150
881	170590
882	175140
883	170760
884	170750
885	171740
885	171750
885	171780
885	171790
886	175370
887	173170
888	173370
888	854420
889	173130
889	176790
889	d7675
889	173570
890	173110
890	173120
890	173150
890	173160
890	173190
890	173200
890	859951
890	d7424
890	173170
890	dm8089
890	d7433
890	dm7892
891	173110
891	173120
891	173150
891	173160
891	173190
891	859951
892	850081
892	173370
892	d7442
892	173380
892	854420
892	d7430
892	dm8050
893	176520
893	176530
894	169640
894	173210
895	172980
895	172990
896	173090
897	176450
898	d7555
898	dm3206
898	d7558
898	dm5463
899	173680
899	851306
899	860291
899	173690
899	858012
899	148550
899	d7487
899	d7472
899	dm7987
899	dm921
899	173700
899	d7501
900	173680
901	173710
901	173720
902	173610
902	173620
902	173660
902	dm3288
902	d7476
902	173650
902	858010
903	172250
903	172260
903	171980
903	171990
903	172000
903	172010
904	175530
905	172060
905	172150
905	172160
905	172180
905	172200
905	172210
906	175460
907	175840
907	550066
908	175740
909	175660
909	175750
909	175760
909	175810
909	175820
909	175830
909	175840
909	175850
909	175860
909	401002
909	550066
909	858936
909	d7304
909	d7321
909	d7307
909	dm541
909	dm7929
909	859953
909	175790
909	149240
909	149250
909	149310
909	149280
909	858663
909	854556
909	149290
909	149300
909	77960
909	77970
909	500798
909	77590
909	d2791
909	77620
909	d2354
909	dm822
909	148350
909	869987
909	149260
909	855649
909	149230
909	dm7757
909	d5794
909	dm7900
909	858024
909	175690
909	176150
909	863786
909	d7340
909	d7306
910	401002
911	175780
911	175790
912	149230
912	149240
912	149250
912	149280
912	149290
912	149300
912	855649
913	175910
913	175950
913	175920
913	175930
913	175900
913	175940
913	d7762
913	d7763
913	dm7716
914	175920
914	175930
914	175900
914	175950
914	175940
914	d7762
914	d7763
914	dm7716
915	172550
916	175960
916	175990
917	172680
917	172690
918	170860
918	170861
918	170870
918	170880
918	170900
918	170920
918	170930
918	170940
918	170960
918	171450
918	171460
918	171470
918	171480
918	450189
918	550180
918	600413
919	171430
919	171540
920	171710
921	171690
921	171700
922	172810
923	172700
924	172780
924	172790
925	176250
925	176280
926	176410
927	176380
928	176360
929	172850
930	176330
931	176310
932	176840
932	176870
932	176880
932	176890
932	176960
932	176990
932	177010
932	177050
932	177200
932	177210
932	177220
932	177260
932	177270
932	600467
933	176840
933	176870
933	176880
933	176890
933	176960
933	176980
933	177010
933	177200
933	177220
933	177260
933	177270
933	600467
933	850699
933	852063
933	854581
933	858065
933	860615
933	858062
933	176900
933	176920
933	176990
933	177000
933	177020
933	177030
933	177040
933	177050
933	855640
933	177070
933	858063
933	177100
933	860994
933	177210
933	149390
933	149400
933	149420
933	863038
933	149460
933	149470
933	852151
933	d7652
933	d7658
934	177580
935	177510
936	174970
937	169670
937	169680
937	169790
937	170460
937	170470
937	170480
937	170490
937	170500
937	400242
938	170140
938	170160
938	170180
938	170200
938	170210
938	170220
938	170290
938	854575
938	859778
938	170150
938	170120
938	170130
938	170240
938	170250
938	170260
938	851301
938	858055
938	147940
938	147930
939	176900
939	177030
939	177040
939	177210
940	168860
940	168930
940	400096
940	400576
940	400577
940	400812
940	450772
941	33530
941	33540
941	174260
941	174270
941	174320
941	174010
941	174070
941	174080
941	174110
941	174310
941	174470
942	174480
942	174510
943	174040
944	173200
944	173370
944	173380
945	861085
946	169650
946	169660
947	176800
948	42350
949	45270
949	45280
950	45050
950	45060
950	45070
950	45090
950	45100
950	45150
950	45160
950	45170
950	45200
950	70760
950	854500
950	866885
950	866888
950	45080
950	45180
950	45190
950	858117
950	45120
950	45110
950	45220
950	45230
950	d1315
950	dm7703
950	131780
950	d5197
950	131770
950	d5345
951	44940
952	500186
952	51510
952	51520
952	854503
952	501070
952	51490
952	51500
952	858907
952	850153
952	130920
953	51960
953	51970
953	51980
953	51990
953	52040
953	52050
953	52350
953	858120
953	858121
953	858127
953	863063
953	d1600
953	d1249
953	dm576
953	d1555
953	d1563
953	dm4851
953	d1603
953	52030
953	858126
953	52770
953	130950
953	d5163
953	d5168
953	d5169
953	856154
954	52610
954	52620
955	400433
955	51870
955	51880
955	51890
955	51900
955	51920
955	51930
956	52740
956	52750
956	550246
957	51690
957	51700
957	51710
957	51720
957	51760
957	51770
957	51780
957	51830
958	52130
958	52200
958	52210
959	52090
959	52100
959	52160
959	52270
959	52280
960	450079
960	450154
960	52360
960	52390
960	52460
960	52470
960	52500
960	52540
960	52400
961	45900
962	45860
963	50720
963	50790
963	50810
963	50830
963	50840
963	850420
964	50860
965	50900
965	50910
965	50930
966	50750
966	50770
966	50780
967	48330
967	48340
967	48360
968	48980
970	48440
970	48530
970	600562
970	851318
970	851319
970	855699
970	858140
970	d1482
970	dm7720
970	dm7721
970	dm7801
970	d1483
970	48460
970	48470
970	48540
970	48990
970	48430
970	48450
971	48630
972	49320
972	49330
972	49340
973	48700
974	49120
974	49130
974	49140
974	d1490
974	d1492
974	dm7718
974	49180
974	49260
974	49290
974	49150
974	49160
974	49170
974	130690
974	851604
975	49190
976	48760
976	48860
976	d1478
976	d1479
976	48790
976	858138
976	48770
976	48800
976	48810
976	48820
976	48840
976	48850
976	855698
976	860971
976	48830
976	858139
976	48870
976	48880
976	48900
976	850415
976	867641
976	86100
976	875450
977	48840
977	48950
977	48880
978	48760
978	48860
978	d1478
978	d1479
978	48790
978	858138
978	48770
978	48800
978	48810
978	48820
978	48840
978	48850
978	855698
978	860971
978	48830
978	858139
978	48870
978	48880
978	48900
978	850415
978	867641
978	86100
978	875450
979	45920
979	45930
979	45940
979	45950
979	45960
980	46060
980	46070
981	46140
981	46150
982	46280
983	46360
983	47110
983	550129
983	851210
983	851212
983	851621
983	853887
983	854396
983	855526
983	858148
983	863618
983	880736
983	46160
983	46370
983	46420
983	46440
984	46160
984	46370
984	46420
984	46440
985	46360
985	47110
985	550129
985	851210
985	851212
985	851621
985	853887
985	854396
985	855526
985	858148
985	863618
985	880736
986	47170
986	47220
987	46660
987	46670
988	46710
988	46720
988	46730
988	46740
988	46800
988	46810
988	46820
989	46600
989	46610
989	46620
990	47020
990	47030
990	47050
990	47070
991	45750
992	400685
992	450161
992	47271
992	47280
992	47290
992	47300
992	47310
992	47320
992	47340
992	47420
992	47430
992	47440
992	47460
992	47470
992	47480
992	47490
992	47710
992	47760
992	47780
993	d1434
993	d1435
993	48070
994	450145
994	47810
994	47820
994	47840
994	47850
994	47860
994	854805
994	d1433
994	47830
994	47870
994	850411
994	850412
995	450145
995	47810
995	47820
995	47840
995	47850
995	47860
995	854805
995	d1433
995	47830
995	47870
995	850411
995	850412
996	48090
996	48110
997	48130
997	48150
997	48160
997	48170
997	48180
997	48200
997	500125
997	600301
997	850414
997	852476
997	852796
997	854709
997	dm3215
997	d1446
997	d1524
997	d1444
997	d1443
997	854413
997	d3462
997	dm7763
998	49440
998	49450
998	49470
998	500233
999	50240
1000	50050
1001	50310
1002	50070
1002	858205
1003	50340
1003	50350
1003	50460
1003	50500
1003	50510
1004	50700
1004	50710
1005	49520
1005	49530
1005	49550
1005	650064
1006	400135
1006	49800
1006	49820
1006	49830
1006	49850
1006	49870
1006	49880
1006	49810
1006	49840
1007	49460
1008	50540
1008	50590
1008	50610
1009	49590
1009	49600
1009	49610
1009	49630
1009	49680
1009	49690
1009	49710
1009	49760
1009	500010
1009	851401
1009	858850
1009	d1505
1009	dm2191
1009	d1511
1009	d1512
1009	dm8037
1009	dm4630
1009	d1502
1009	49640
1009	49620
1009	49650
1009	49660
1009	49700
1009	853977
1009	858216
1009	49460
1009	49461
1009	130730
1010	49590
1010	49600
1010	49610
1010	49620
1010	49630
1010	49680
1010	49690
1010	49700
1010	49710
1010	49760
1010	500010
1010	851401
1010	858850
1010	d1505
1010	dm2191
1010	d1511
1010	d1512
1010	dm8037
1010	dm4630
1010	d1502
1010	49640
1010	49650
1010	49660
1010	853977
1010	858216
1010	49460
1010	49461
1010	130730
1011	401162
1011	50640
1011	50650
1011	70028
1011	854502
1011	50680
1011	130790
1011	861722
1012	49950
1012	49970
1012	858227
1013	50030
1014	50270
1015	51170
1016	35920
1016	35940
1016	35960
1016	35980
1016	35990
1016	36000
1016	36010
1016	36030
1016	36040
1016	401143
1016	850342
1016	862907
1016	d901
1016	d1233
1016	866564
1016	863015
1016	854497
1016	401151
1017	42570
1017	42580
1018	42550
1018	42640
1018	42641
1019	42630
1020	43940
1020	400674
1020	43530
1020	43550
1020	43570
1020	43580
1020	43590
1020	43600
1020	43620
1020	43630
1020	43640
1020	43700
1020	43710
1020	43720
1020	43730
1020	43750
1020	43800
1020	43900
1020	43910
1020	43920
1020	43930
1020	600304
1021	43010
1021	43200
1021	d1192
1021	d1193
1021	d1187
1021	d1188
1021	d1189
1021	d1194
1021	d1195
1021	d1196
1021	853147
1021	43020
1021	43030
1021	43040
1021	43190
1021	43060
1021	43050
1021	43070
1021	866846
1021	856152
1021	43220
1021	67240
1021	d2603
1021	73440
1021	129860
1022	853147
1022	48760
1022	d1478
1022	d1479
1022	48790
1022	858138
1022	48770
1022	48800
1022	48810
1022	48820
1022	48840
1022	48850
1022	48860
1022	855698
1022	860971
1022	48830
1022	858139
1022	48870
1022	48880
1022	48900
1022	850415
1022	867641
1022	86100
1022	875450
1022	43010
1022	43200
1022	d1192
1022	d1193
1022	d1187
1022	d1188
1022	d1189
1022	d1194
1022	d1195
1022	d1196
1022	43020
1022	43030
1022	43040
1022	43190
1022	43060
1022	43050
1022	43070
1022	866846
1022	856152
1022	43220
1022	67240
1022	d2603
1022	73440
1022	129860
1022	43210
1022	858108
1023	43010
1024	42920
1024	42950
1024	42980
1024	42990
1025	42940
1025	42960
1026	44230
1026	44370
1027	400114
1027	44430
1027	44440
1027	44450
1027	44460
1027	44470
1027	44480
1027	44490
1027	44510
1027	44520
1027	44530
1027	44540
1027	44550
1027	44560
1027	44570
1027	44580
1027	44620
1027	44630
1027	855694
1027	858088
1027	860551
1027	866864
1027	850111
1027	853177
1027	44500
1027	852709
1027	858087
1027	d1275
1027	d1274
1027	d1276
1027	d1279
1027	d1277
1027	dm3290
1027	d1282
1027	d1284
1027	d1285
1027	130010
1027	130020
1027	d5118
1027	dm7860
1028	44680
1028	44690
1028	44730
1028	44740
1028	44810
1029	44680
1030	44310
1031	24730
1032	20070
1033	137910
1034	31
1034	37
1034	400588
1034	49
1034	50
1034	51
1035	34320
1035	34340
1035	34350
1035	34360
1035	34460
1035	34520
1035	34530
1035	34540
1035	34550
1035	34570
1035	34590
1035	854495
1035	855770
1035	36070
1035	d47
1035	d801
1035	dm200
1035	dm2600
1035	d802
1035	d330
1035	d806
1035	dm868
1035	d796
1035	d795
1035	34380
1035	34390
1035	34400
1035	34410
1035	36060
1035	35870
1035	34450
1035	34480
1035	34500
1035	34510
1035	34470
1035	34560
1035	865664
1035	d882
1035	34370
1035	800062
1035	35860
1035	36240
1035	dm3250
1035	d2291
1035	850060
1035	68200
1035	855658
1036	93
1036	95
1036	97
1037	36750
1038	128660
1038	128670
1038	34880
1038	34920
1038	450396
1038	34750
1038	34760
1038	34770
1038	34780
1038	34800
1038	34850
1038	34860
1038	34900
1038	34930
1038	35090
1038	35100
1038	35110
1038	35120
1038	35240
1038	450158
1038	450392
1038	450393
1039	36610
1041	313
1041	314
1041	317
1041	860554
1041	860570
1041	10630
1041	318
1041	167120
1041	d1136
1041	127530
1042	168
1042	169
1042	170
1042	171
1042	174
1042	175
1042	d21
1042	d184
1042	35450
1042	d3530
1042	126930
1043	852089
1043	d1166
1043	d1165
1043	42210
1043	862957
1044	20850
1044	20860
1044	20880
1044	10490
1044	10520
1044	200
1044	201
1044	202
1044	203
1044	204
1044	205
1044	206
1044	207
1044	217
1044	218
1044	219
1044	220
1044	221
1044	253
1044	500270
1044	500678
1044	500721
1044	600475
1045	37480
1045	198
1045	215
1045	216
1045	251
1046	157
1046	158
1047	132
1047	133
1047	144
1047	145
1047	146
1047	147
1047	148
1047	501096
1047	856380
1048	41770
1049	107
1049	108
1049	111
1049	115
1050	290
1050	291
1050	293
1050	294
1050	d231
1050	127390
1050	295
1051	10460
1051	164
1052	271
1052	400357
1052	d209
1053	266
1053	267
1053	268
1053	269
1054	68920
1054	129190
1054	40100
1054	40110
1054	40120
1054	40140
1054	40160
1054	40170
1054	40200
1054	40230
1054	40260
1054	40270
1054	40280
1054	40360
1054	40370
1054	40380
1054	40410
1054	40420
1054	40430
1054	40440
1054	40450
1054	40470
1054	851686
1054	851887
1054	40480
1054	40240
1055	127320
1055	287
1055	288
1055	289
1056	37510
1057	322
1057	323
1057	324
1057	325
1057	340
1057	341
1058	37990
1059	37910
1060	37670
1060	37720
1060	37740
1061	38150
1061	38240
1062	128900
1062	38020
1062	38070
1062	38080
1062	38110
1062	38160
1062	38180
1062	38350
1062	400159
1062	600096
1062	600622
1062	850413
1062	862933
1063	38120
1063	38130
1063	38140
1063	38260
1064	38050
1064	600096
1064	850556
1065	38390
1065	38400
1065	38370
1066	39030
1067	27700
1067	27710
1067	27720
1067	27730
1067	27750
1067	d585
1067	400954
1067	dm43
1067	dm2560
1068	38520
1068	38550
1068	38560
1068	38570
1068	38580
1068	38590
1069	38520
1069	38550
1069	38560
1069	38570
1069	38580
1069	38590
1070	128910
1070	128920
1070	128930
1070	128940
1070	128950
1070	400167
1070	38530
1070	38540
1070	38610
1070	38630
1070	38670
1070	38710
1070	38730
1070	38740
1070	38780
1070	38910
1070	400614
1070	500274
1070	852886
1071	38960
1071	860384
1072	37210
1072	37220
1073	41180
1073	41190
1073	41430
1073	41440
1073	41450
1073	41470
1073	41520
1073	500254
1073	550196
1073	851300
1073	859008
1073	d1120
1073	d1121
1073	d1123
1073	d875
1073	41200
1073	41490
1073	41240
1073	41460
1073	41480
1073	41210
1073	68950
1073	68960
1073	68970
1073	76850
1073	129310
1073	129320
1073	129350
1073	855294
1073	861169
1074	39180
1074	39190
1074	39200
1075	39410
1076	39140
1076	39150
1076	39330
1076	39780
1077	39160
1077	39210
1078	39140
1078	39150
1078	39330
1078	856410
1078	856451
1079	39800
1079	d1050
1079	dm7604
1080	39630
1080	39680
1080	39740
1081	39600
1081	39610
1081	39620
1081	39650
1081	39660
1081	39690
1081	39700
1081	39740
1081	39750
1081	854499
1081	854608
1081	856688
1081	39670
1081	39760
1081	d1043
1081	d1064
1081	d182
1081	d1142
1081	852049
1081	d1045
1081	39630
1081	39640
1081	39680
1081	129030
1081	129040
1082	39650
1083	39590
1084	40890
1084	40900
1084	40920
1084	40930
1084	41110
1084	41150
1085	41010
1085	41011
1085	41020
1085	41050
1085	450155
1085	450171
1086	41040
1087	149660
1087	149680
1088	181070
1089	854642
1090	78670
1090	78680
1090	78690
1090	854517
1091	78220
1092	149660
1092	149670
1092	177610
1092	177620
1092	177700
1092	857761
1092	149650
1092	149680
1092	149690
1092	31900
1092	863011
1092	149700
1092	856558
1092	33870
1092	33880
1092	68580
1093	78430
1093	78550
1094	78460
1094	78480
1095	147150
1095	147160
1096	147110
1097	140250
1097	140260
1098	141400
1098	141420
1098	141460
1099	141440
1100	141480
1100	141540
1100	141550
1101	143050
1101	143060
1101	143100
1101	143150
1101	450571
1101	143190
1102	144250
1102	144670
1102	144680
1102	450097
1102	550055
1102	600375
1103	143400
1103	143410
1103	550303
1104	143480
1104	143490
1105	141250
1105	141260
1105	141270
1105	141280
1105	141290
1105	141300
1105	141320
1105	141330
1105	857664
1106	86570
1106	86580
1106	86590
1107	86430
1107	86450
1108	142130
1108	142140
1108	142150
1108	142160
1108	142170
1108	142180
1108	142190
1108	142200
1108	142220
1108	142240
1108	142270
1108	142300
1108	142380
1108	142390
1108	142400
1108	400331
1108	851679
1108	852146
1108	854304
1108	855216
1108	857930
1108	858646
1108	d5521
1108	d5529
1108	500441
1108	857926
1108	857927
1108	857928
1108	859474
1108	142250
1108	857934
1108	142280
1108	142290
1108	859592
1108	144160
1108	dm7560
1108	857929
1108	dm8038
1108	d5518
1108	d5603
1111	142440
1111	142450
1111	142630
1112	142460
1112	142530
1112	142580
1113	142460
1113	142530
1113	142580
1114	85490
1114	85560
1115	85460
1115	85540
1116	85690
1116	85700
1116	85710
1116	85720
1117	142880
1117	142920
1118	85790
1119	85790
1120	86680
1121	95890
1121	95910
1121	d3557
1121	d3558
1121	855716
1121	95930
1121	868307
1122	121510
1122	143130
1122	143210
1122	852623
1122	854549
1122	854832
1123	143130
1124	400031
1124	400968
1124	550230
1124	86760
1124	86780
1124	87560
1124	87570
1124	87580
1124	87690
1124	86930
1124	86960
1124	86990
1125	140600
1126	140010
1126	140020
1126	140030
1126	140050
1126	140060
1126	140070
1126	140080
1126	140090
1127	146980
1127	146990
1128	146490
1129	146390
1129	146400
1129	146420
1129	146430
1129	146470
1129	146580
1129	146700
1129	146710
1129	146730
1129	500393
1129	854552
1129	855087
1129	856073
1129	857789
1129	858508
1129	859239
1129	d5634
1129	d5682
1129	d5672
1129	146720
1129	852792
1129	146540
1129	75920
1129	853782
1129	75910
1129	146440
1129	146460
1129	dm7382
1129	146520
1129	146550
1129	146570
1129	147040
1129	146980
1129	146990
1129	147000
1129	147010
1129	860885
1129	dm7572
1129	d5696
1129	870767
1130	146500
1130	146720
1131	600036
1132	146880
1133	146610
1133	146620
1133	146630
1133	146640
1133	600215
1134	854710
1134	89020
1135	134140
